Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Serge Ibaka,0,31,LAC,29,29,24.2,4.8,9.2,0.515,1.0,2.7,0.377,3.8,6.6,0.5710000000000001,0.569,1.2,1.5,0.818,1.9,4.8,6.7,1.7,0.2,1.2,1.3,1.9,11.8,18.2,0.593,0.287,0.16399999999999998,9.1,21.5,15.5,10.6,0.5,4.6,11.7,20.5,1.2,0.9,2.1,0.14300000000000002,1.1,-0.9,0.2,0.4
Nikola JokiÄ‡,0,25,DEN,28,28,35.9,10.5,18.4,0.57,1.5,3.8,0.402,9.0,14.6,0.614,0.611,4.8,5.5,0.871,3.0,8.2,11.1,8.6,1.6,0.6,3.4,3.1,27.4,31.4,0.6559999999999999,0.207,0.3,9.3,25.9,17.5,40.6,2.2,1.7,14.1,29.4,4.9,1.4,6.3,0.3,9.1,2.3,11.4,3.4
Damian Jones,0,25,PHO,11,0,7.1,0.4,0.9,0.4,0.0,0.1,0.0,0.4,0.8,0.444,0.4,0.5,0.8,0.556,0.6,0.8,1.5,0.0,0.1,0.5,0.5,1.6,1.2,3.9,0.466,0.1,0.9,10.2,12.5,11.4,0.0,0.6,5.7,26.4,10.9,-0.1,0.1,0.0,0.019,-8.7,0.2,-8.5,-0.1
DeAndre Jordan,0,32,BRK,28,22,21.6,3.2,4.0,0.7879999999999999,0.0,0.0,0.0,3.2,4.0,0.7879999999999999,0.7879999999999999,0.8,1.5,0.5479999999999999,1.8,5.3,7.0,1.9,0.3,1.4,1.7,2.1,7.2,16.7,0.764,0.0,0.37200000000000005,9.7,25.7,18.1,11.6,0.7,5.2,26.7,12.8,1.1,0.7,1.8,0.139,-0.4,1.5,1.1,0.5
Frank Kaminsky,0,27,PHO,20,6,15.8,2.6,5.8,0.452,0.8,2.0,0.385,1.9,3.8,0.48700000000000004,0.517,0.7,1.2,0.609,1.0,3.5,4.5,2.0,0.2,0.5,0.5,1.6,6.7,16.2,0.531,0.33899999999999997,0.2,6.8,24.0,15.6,18.4,0.6,2.8,7.4,19.2,0.5,0.4,0.9,0.138,0.8,1.5,2.3,0.3
Enes Kanter,0,28,POR,28,16,25.1,4.9,8.4,0.581,0.0,0.0,0.0,4.9,8.4,0.581,0.581,1.8,2.3,0.754,4.1,7.0,11.1,1.1,0.5,0.8,1.2,2.5,11.5,21.9,0.611,0.0,0.278,16.7,31.0,23.5,6.7,1.0,2.8,11.5,18.1,2.0,0.7,2.7,0.184,1.0,-2.3,-1.3,0.1
Alex Len,0,27,TOT,20,6,14.6,2.4,3.8,0.627,0.3,1.0,0.316,2.1,2.8,0.732,0.667,1.0,1.7,0.588,0.8,2.8,3.5,1.1,0.4,1.1,1.2,1.9,6.0,15.5,0.667,0.253,0.45299999999999996,5.2,20.7,12.7,10.7,1.3,6.9,20.4,16.1,0.3,0.4,0.6,0.10099999999999999,-1.7,1.7,0.0,0.2
Alex Len,0,27,TOT,20,6,14.6,2.4,3.8,0.627,0.3,1.0,0.316,2.1,2.8,0.732,0.667,1.0,1.7,0.588,0.8,2.8,3.5,1.1,0.4,1.1,1.2,1.9,6.0,4.3,0.633,0.6,0.6,0.0,16.6,8.0,5.1,0.6,8.0,38.8,11.6,-0.1,0.1,0.0,-0.028999999999999998,-6.8,1.2,-5.6,-0.1
Alex Len,0,27,TOT,20,6,14.6,2.4,3.8,0.627,0.3,1.0,0.316,2.1,2.8,0.732,0.667,1.0,1.7,0.588,0.8,2.8,3.5,1.1,0.4,1.1,1.2,1.9,6.0,19.5,0.6729999999999999,0.2,0.431,7.0,22.1,14.3,12.7,1.5,6.4,16.2,17.7,0.4,0.3,0.7,0.147,0.1,1.9,2.0,0.2
Alex Len,0,27,TOR,7,2,10.9,0.7,1.4,0.5,0.4,0.9,0.5,0.3,0.6,0.5,0.65,0.4,0.9,0.5,0.0,1.6,1.6,0.4,0.1,0.9,1.1,1.4,2.3,15.5,0.667,0.253,0.45299999999999996,5.2,20.7,12.7,10.7,1.3,6.9,20.4,16.1,0.3,0.4,0.6,0.10099999999999999,-1.7,1.7,0.0,0.2
Alex Len,0,27,TOR,7,2,10.9,0.7,1.4,0.5,0.4,0.9,0.5,0.3,0.6,0.5,0.65,0.4,0.9,0.5,0.0,1.6,1.6,0.4,0.1,0.9,1.1,1.4,2.3,4.3,0.633,0.6,0.6,0.0,16.6,8.0,5.1,0.6,8.0,38.8,11.6,-0.1,0.1,0.0,-0.028999999999999998,-6.8,1.2,-5.6,-0.1
Alex Len,0,27,TOR,7,2,10.9,0.7,1.4,0.5,0.4,0.9,0.5,0.3,0.6,0.5,0.65,0.4,0.9,0.5,0.0,1.6,1.6,0.4,0.1,0.9,1.1,1.4,2.3,19.5,0.6729999999999999,0.2,0.431,7.0,22.1,14.3,12.7,1.5,6.4,16.2,17.7,0.4,0.3,0.7,0.147,0.1,1.9,2.0,0.2
Alex Len,0,27,WAS,13,4,16.6,3.2,5.0,0.6459999999999999,0.2,1.0,0.231,3.0,4.0,0.75,0.669,1.3,2.2,0.607,1.2,3.4,4.5,1.4,0.5,1.2,1.2,2.2,8.0,15.5,0.667,0.253,0.45299999999999996,5.2,20.7,12.7,10.7,1.3,6.9,20.4,16.1,0.3,0.4,0.6,0.10099999999999999,-1.7,1.7,0.0,0.2
Alex Len,0,27,WAS,13,4,16.6,3.2,5.0,0.6459999999999999,0.2,1.0,0.231,3.0,4.0,0.75,0.669,1.3,2.2,0.607,1.2,3.4,4.5,1.4,0.5,1.2,1.2,2.2,8.0,4.3,0.633,0.6,0.6,0.0,16.6,8.0,5.1,0.6,8.0,38.8,11.6,-0.1,0.1,0.0,-0.028999999999999998,-6.8,1.2,-5.6,-0.1
Alex Len,0,27,WAS,13,4,16.6,3.2,5.0,0.6459999999999999,0.2,1.0,0.231,3.0,4.0,0.75,0.669,1.3,2.2,0.607,1.2,3.4,4.5,1.4,0.5,1.2,1.2,2.2,8.0,19.5,0.6729999999999999,0.2,0.431,7.0,22.1,14.3,12.7,1.5,6.4,16.2,17.7,0.4,0.3,0.7,0.147,0.1,1.9,2.0,0.2
Meyers Leonard,0,28,MIA,3,2,9.7,1.0,2.3,0.429,1.0,2.3,0.429,0.0,0.0,0.0,0.643,0.3,0.7,0.5,0.0,2.3,2.3,0.7,0.0,0.0,0.7,1.7,3.3,6.6,0.635,1.0,0.28600000000000003,0.0,25.7,13.6,10.0,0.0,0.0,20.2,15.2,0.0,0.0,0.0,0.04,-3.5,-0.9,-4.4,0.0
Kevon Looney,0,24,GSW,21,5,14.7,1.6,2.5,0.623,0.1,0.2,0.4,1.5,2.3,0.6459999999999999,0.642,0.4,0.6,0.6920000000000001,1.5,2.6,4.1,1.8,0.3,0.3,0.7,1.8,3.7,13.9,0.6559999999999999,0.094,0.245,11.1,18.3,14.8,16.0,1.1,1.7,19.3,10.0,0.7,0.4,1.1,0.166,-1.0,0.8,-0.2,0.1
Brook Lopez,0,32,MIL,28,28,27.1,3.9,8.5,0.46,1.6,4.6,0.359,2.3,3.9,0.578,0.557,1.3,1.6,0.841,1.5,3.6,5.1,0.6,0.5,1.3,0.8,1.9,10.8,13.4,0.5870000000000001,0.54,0.18600000000000003,6.0,13.6,9.9,2.8,0.8,4.3,7.9,15.4,1.0,0.8,1.8,0.11199999999999999,0.0,-0.9,-0.9,0.2
Robin Lopez,0,32,WAS,26,9,19.4,3.1,5.3,0.591,0.2,0.5,0.33299999999999996,3.0,4.8,0.616,0.606,1.6,2.3,0.672,2.2,2.0,4.2,1.0,0.2,0.5,1.0,1.9,8.0,15.0,0.632,0.08800000000000001,0.445,11.4,11.2,11.3,7.2,0.5,2.4,13.7,15.5,0.9,0.2,1.1,0.10800000000000001,-0.7,-2.0,-2.6,-0.1
Thon Maker,0,23,CLE,8,0,9.5,1.3,2.3,0.556,0.0,0.3,0.0,1.3,2.0,0.625,0.556,1.3,1.4,0.909,1.0,1.3,2.3,0.5,0.3,0.5,0.4,0.9,3.8,18.9,0.657,0.111,0.611,11.3,15.1,13.1,7.8,1.3,4.8,11.6,14.6,0.2,0.1,0.3,0.17300000000000001,0.3,1.2,1.5,0.1
Boban Marjanovic,0,32,DAL,15,0,7.2,1.9,3.6,0.519,0.0,0.2,0.0,1.9,3.4,0.5489999999999999,0.519,0.6,0.9,0.6920000000000001,1.3,2.0,3.3,0.1,0.0,0.0,0.2,0.8,4.3,21.2,0.544,0.055999999999999994,0.24100000000000002,20.2,30.7,25.4,1.6,0.0,0.0,4.8,25.5,0.2,0.1,0.3,0.134,1.0,-5.2,-4.3,-0.1
JaVale McGee,0,33,CLE,20,1,15.7,3.1,6.8,0.45899999999999996,0.3,0.8,0.313,2.9,6.0,0.479,0.478,1.3,2.2,0.591,1.7,3.9,5.6,1.0,0.5,1.2,1.3,2.5,7.8,16.5,0.502,0.11900000000000001,0.326,11.6,28.6,19.8,10.4,1.4,7.0,13.9,24.6,-0.2,0.5,0.3,0.049,-2.7,0.5,-2.2,0.0
Chimezie Metu,0,23,SAC,11,0,6.5,1.4,2.7,0.5,0.1,0.3,0.33299999999999996,1.3,2.5,0.519,0.517,0.5,0.8,0.667,1.0,1.1,2.1,0.5,0.3,0.5,0.5,0.9,3.4,20.3,0.545,0.1,0.3,16.8,18.7,17.7,10.6,2.0,7.1,15.0,24.0,0.1,0.1,0.1,0.08900000000000001,-0.7,-0.5,-1.3,0.0
Mike Muscala,0,29,OKC,26,0,19.0,3.4,7.6,0.444,2.0,5.3,0.38,1.4,2.3,0.59,0.5760000000000001,1.1,1.2,0.9059999999999999,0.5,3.2,3.7,0.9,0.3,0.3,0.7,1.5,9.9,14.6,0.606,0.6920000000000001,0.162,3.0,17.0,10.1,7.3,0.7,1.2,7.4,20.0,0.6,0.5,1.1,0.105,0.8,-1.4,-0.6,0.2
Nerlens Noel,0,26,NYK,25,3,19.0,1.8,3.1,0.564,0.0,0.1,0.0,1.8,3.0,0.579,0.564,0.5,0.9,0.545,1.7,3.6,5.3,0.5,0.9,1.9,0.9,2.2,4.0,14.3,0.57,0.026000000000000002,0.282,9.4,19.7,14.7,3.6,2.4,9.9,20.8,10.3,0.1,1.2,1.3,0.131,-3.2,3.7,0.5,0.3
Jusuf Nurkic,0,26,POR,12,12,23.3,4.2,8.6,0.485,0.3,1.0,0.25,3.9,7.6,0.516,0.5,1.3,2.3,0.556,1.9,5.8,7.7,2.8,0.9,0.9,1.9,2.8,9.8,16.1,0.514,0.11699999999999999,0.262,8.4,27.5,17.5,17.5,1.9,3.7,16.7,21.1,0.1,0.3,0.4,0.065,-2.6,0.0,-2.6,0.0
Jahlil Okafor,0,25,DET,12,0,10.0,2.1,3.5,0.595,0.0,0.3,0.0,2.1,3.3,0.6409999999999999,0.595,0.1,0.2,0.5,1.1,1.2,2.3,0.3,0.2,0.2,0.3,0.8,4.3,15.6,0.595,0.071,0.048,11.7,13.6,12.6,4.3,0.8,1.5,8.5,16.9,0.2,0.1,0.2,0.099,-0.6,-2.5,-3.1,0.0
Onyeka Okongwu,0,20,ATL,9,1,10.3,1.1,2.1,0.526,0.0,0.0,0.0,1.1,2.1,0.526,0.526,0.8,1.3,0.583,0.7,2.1,2.8,0.4,0.4,0.7,0.6,1.7,3.0,12.2,0.556,0.0,0.632,7.0,21.8,14.5,6.0,2.1,5.6,17.1,13.4,0.0,0.1,0.2,0.09,-4.3,2.0,-2.3,0.0
Kelly Olynyk,0,29,MIA,27,22,26.0,3.6,8.5,0.424,2.1,6.1,0.34299999999999997,1.5,2.3,0.635,0.5479999999999999,0.6,0.8,0.7140000000000001,1.0,4.8,5.8,2.0,0.8,0.7,1.3,2.6,9.9,12.0,0.5579999999999999,0.725,0.092,4.6,19.5,12.5,11.8,1.5,2.6,12.8,17.3,0.1,1.0,1.1,0.07400000000000001,-0.8,0.4,-0.4,0.3
Daniel Oturu,0,21,LAC,10,0,4.2,0.9,1.5,0.6,0.0,0.1,0.0,0.9,1.4,0.643,0.6,0.2,0.2,1.0,0.5,0.9,1.4,0.4,0.0,0.3,0.2,0.6,2.0,21.6,0.63,0.067,0.133,13.8,23.4,18.7,14.5,0.0,6.4,11.2,18.8,0.1,0.1,0.2,0.213,0.2,0.3,0.5,0.0
Anzejs Pasecniks,0,25,WAS,1,0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,0.0,-40.9,0.0,1.0,0.0,16.9,0.0,8.7,19.5,0.0,0.0,83.3,41.3,-0.1,0.0,-0.1,-1.128,-40.1,-7.1,-47.1,-0.1
Mason Plumlee,0,30,DET,26,26,27.9,4.2,7.0,0.596,0.0,0.2,0.0,4.2,6.8,0.612,0.596,1.8,2.6,0.691,3.0,5.8,8.8,3.4,0.9,0.7,2.0,3.5,10.2,17.2,0.622,0.027000000000000003,0.37200000000000005,11.7,24.3,17.8,19.3,1.6,2.2,19.9,15.8,1.3,0.9,2.1,0.142,-0.3,1.2,0.9,0.5
Jakob Poeltl,0,25,SAS,27,9,22.2,3.0,4.9,0.611,0.0,0.0,0.0,3.0,4.9,0.611,0.611,0.4,1.4,0.316,3.0,4.0,7.0,1.7,0.6,1.5,1.1,2.1,6.4,16.5,0.5820000000000001,0.0,0.29,13.6,19.1,16.3,10.5,1.3,5.8,17.3,12.8,0.8,1.0,1.8,0.14,-1.0,0.8,-0.2,0.3
Vincent Poirier,0,27,PHI,4,0,4.5,0.3,0.8,0.33299999999999996,0.0,0.0,0.0,0.3,0.8,0.33299999999999996,0.33299999999999996,0.5,1.0,0.5,0.5,0.5,1.0,0.3,0.0,0.5,0.3,0.3,1.0,10.4,0.42,0.0,1.3330000000000002,12.6,11.8,12.2,6.9,0.0,9.9,17.4,13.5,0.0,0.0,0.0,0.038,-4.0,0.1,-3.8,0.0
Bobby Portis,0,25,MIL,28,1,21.8,5.0,9.0,0.556,1.1,2.2,0.484,3.9,6.8,0.579,0.615,0.7,1.0,0.679,2.0,5.3,7.3,1.1,0.9,0.4,0.8,2.0,11.8,20.9,0.622,0.24600000000000002,0.111,9.8,25.2,17.7,7.2,1.9,1.6,7.4,19.6,1.5,0.9,2.4,0.18899999999999997,2.6,-0.5,2.1,0.6
Kristaps Porzingis,0,25,DAL,17,17,29.9,7.8,16.4,0.473,2.2,6.4,0.35200000000000004,5.5,10.1,0.55,0.541,2.8,3.2,0.855,2.1,6.2,8.2,1.3,0.4,1.6,1.2,3.3,20.5,21.2,0.5760000000000001,0.387,0.19699999999999998,7.5,22.8,15.1,7.4,0.6,5.0,6.5,27.9,0.9,0.5,1.3,0.12300000000000001,2.0,-1.3,0.7,0.3
Dwight Powell,0,29,DAL,17,6,16.3,1.4,2.8,0.511,0.1,0.4,0.14300000000000002,1.4,2.4,0.575,0.521,1.8,2.6,0.6890000000000001,1.2,2.4,3.6,0.9,0.8,0.4,0.6,2.4,4.7,12.7,0.599,0.149,0.9570000000000001,7.9,16.3,12.1,7.6,2.3,2.1,14.1,12.3,0.4,0.3,0.7,0.11800000000000001,-2.6,1.0,-1.6,0.0
Naz Reid,0,21,MIN,27,13,21.5,4.9,9.3,0.524,1.1,2.7,0.397,3.8,6.6,0.5760000000000001,0.5820000000000001,1.7,2.3,0.73,1.3,3.6,4.9,1.3,0.7,1.2,1.1,3.1,12.5,18.9,0.607,0.292,0.252,6.3,18.7,12.2,10.1,1.5,4.7,10.0,22.3,0.9,0.6,1.5,0.126,0.1,0.1,0.2,0.3
Mitchell Robinson,0,22,NYK,27,27,28.8,3.8,5.8,0.66,0.0,0.0,0.0,3.8,5.8,0.66,0.66,0.8,1.7,0.478,3.6,4.8,8.4,0.5,1.2,1.5,0.8,2.9,8.4,17.5,0.647,0.0,0.295,13.3,17.1,15.2,2.7,2.1,5.2,11.1,11.3,1.5,1.5,3.0,0.185,-0.4,1.2,0.8,0.6
Isaiah Stewart,0,19,DET,26,2,17.9,2.2,4.2,0.523,0.0,0.2,0.25,2.2,4.0,0.5329999999999999,0.528,0.8,1.2,0.7,2.5,2.9,5.4,0.7,0.5,0.9,0.8,2.7,5.2,14.1,0.556,0.037000000000000005,0.275,14.8,19.1,16.8,5.5,1.4,4.7,14.1,13.2,0.6,0.6,1.1,0.115,-2.7,-0.1,-2.9,-0.1
Daniel Theis,0,28,BOS,26,21,24.0,3.7,6.5,0.5710000000000001,0.9,2.2,0.397,2.8,4.2,0.664,0.64,1.1,1.6,0.6829999999999999,1.3,3.8,5.1,1.4,0.6,1.0,1.0,2.8,9.3,15.5,0.653,0.345,0.244,5.9,18.2,11.9,8.4,1.2,3.9,12.7,14.6,1.1,0.7,1.9,0.145,-0.2,0.7,0.5,0.4
Karl-Anthony Towns,0,25,MIN,9,9,33.1,7.7,15.1,0.507,2.0,4.7,0.429,5.7,10.4,0.5429999999999999,0.574,4.4,4.8,0.93,3.1,7.4,10.6,3.3,1.0,1.9,2.8,3.3,21.8,23.9,0.633,0.309,0.316,9.6,25.5,17.1,16.6,1.4,4.7,13.9,25.4,0.7,0.4,1.1,0.17300000000000001,3.4,0.9,4.3,0.5
Myles Turner,0,24,IND,27,27,31.2,4.7,9.4,0.498,1.4,4.4,0.325,3.2,4.9,0.654,0.575,2.4,3.1,0.7759999999999999,1.3,5.3,6.6,1.0,1.1,3.5,1.4,3.6,13.2,17.0,0.615,0.474,0.336,4.5,18.5,11.6,4.4,1.7,9.6,11.3,16.9,0.9,1.6,2.4,0.14,-0.7,2.2,1.4,0.7
Moritz Wagner,0,23,WAS,14,3,13.6,2.3,3.9,0.593,0.4,1.3,0.33299999999999996,1.9,2.6,0.722,0.648,1.1,1.8,0.64,0.4,2.6,3.1,0.9,0.6,0.3,0.6,2.6,6.1,15.4,0.662,0.33299999999999996,0.46299999999999997,3.2,21.0,11.8,9.9,2.2,1.8,11.0,15.8,0.3,0.2,0.6,0.138,-1.3,0.9,-0.4,0.1
Hassan Whiteside,0,31,SAC,20,0,14.8,3.5,5.7,0.619,0.0,0.1,0.0,3.5,5.6,0.625,0.619,1.4,2.6,0.529,1.6,4.1,5.7,0.5,0.3,1.4,1.0,1.8,8.4,22.2,0.617,0.009000000000000001,0.451,11.3,30.6,20.9,4.7,1.0,7.7,12.3,22.3,0.5,0.3,0.8,0.125,-0.2,0.3,0.1,0.2
Robert Williams,0,23,BOS,21,0,15.1,2.7,3.7,0.727,0.0,0.0,0.0,2.7,3.6,0.737,0.727,0.8,1.1,0.667,2.2,3.1,5.3,0.8,1.0,1.1,1.0,1.6,6.1,24.1,0.731,0.013000000000000001,0.312,15.8,23.4,19.5,7.6,3.4,7.0,20.1,14.8,0.8,0.7,1.5,0.22699999999999998,1.8,2.3,4.1,0.5
James Wiseman,0,19,GSW,20,16,21.0,4.9,9.8,0.503,0.5,1.1,0.409,4.5,8.7,0.514,0.526,1.9,3.1,0.623,1.5,4.6,6.1,0.7,0.4,1.3,1.6,3.2,12.2,15.1,0.5479999999999999,0.113,0.313,7.6,22.5,15.2,5.4,0.9,5.5,12.6,25.7,-0.2,0.7,0.5,0.059000000000000004,-3.5,-0.7,-4.1,-0.2
Christian Wood,0,25,HOU,17,17,31.2,8.8,15.7,0.5579999999999999,1.9,4.5,0.42100000000000004,6.9,11.2,0.613,0.618,2.6,3.8,0.688,1.8,8.4,10.2,1.3,0.9,1.5,1.8,1.9,22.0,24.1,0.634,0.285,0.24,6.1,28.9,17.4,7.7,1.4,4.2,9.5,26.2,1.0,1.0,2.0,0.17800000000000002,3.5,0.5,4.0,0.8
Cody Zeller,0,28,CHO,15,12,24.1,4.2,8.0,0.525,0.2,1.1,0.188,4.0,6.9,0.5770000000000001,0.5379999999999999,1.5,1.9,0.759,2.6,5.4,8.0,2.5,0.7,0.6,0.9,2.5,10.1,18.2,0.569,0.133,0.242,11.4,24.3,17.7,15.2,1.3,2.5,9.5,17.3,0.8,0.5,1.2,0.161,0.4,0.6,1.0,0.3
Ivica Zubac,0,23,LAC,30,1,19.5,3.2,4.7,0.669,0.0,0.0,0.0,3.2,4.7,0.674,0.669,2.0,2.4,0.845,2.3,4.4,6.6,1.1,0.4,0.8,1.0,2.6,8.3,20.5,0.722,0.006999999999999999,0.5,13.4,24.4,19.1,7.7,0.9,3.7,14.8,15.3,2.0,0.8,2.8,0.23,0.8,-0.3,0.5,0.4
